Date,Time,Transaction Details,Transaction ID,UTR No,Type,Amount,Category,Year,Month
"Jun 10, 2025",06:35 PM,Paid to BMTC BUS KA57F4732,T2506101835069917747561,201026583498,Debit,12.0,Transport & Fuel,2025,2025-06
"Jun 11, 2025",09:14 AM,Paid to BMTC BUS KA57F5853,T2506110913584593357265,38343468057,Debit,12.0,Transport & Fuel,2025,2025-06
"Jun 11, 2025",01:23 PM,Paid to Shaadi ki biryani,AC232506111323122244244420,418821225284,Debit,50.0,Food & Dining,2025,2025-06
"Jun 11, 2025",01:46 PM,Paid to Royal Mart Supermarket-Richmond Town C4,AT0230232506111346514153851016,752854531058,Debit,40.0,Groceries & Essentials,2025,2025-06
"Jun 11, 2025",08:58 PM,Paid,OMO2506112058152425983668,61301057302,Debit,1.0,Personal Transfers,2025,2025-06
"Jun 12, 2025",09:18 AM,Paid to BMTC BUS KA51AJ6655,T2506120918428099215712,238231023927,Debit,6.0,Transport & Fuel,2025,2025-06
"Jun 12, 2025",01:54 PM,Paid to ABOOBACKER SIDDIK T,T2506121353585845776459,743559945848,Debit,872.0,Personal Transfers,2025,2025-06
"Jun 12, 2025",06:30 PM,Paid to BMTC BUS KA57F5853,T2506121830545218400375,647071375420,Debit,6.0,Transport & Fuel,2025,2025-06
"Jun 12, 2025",09:19 PM,Paid to STAR BAZAAR,T2506122119284080889474,667449959498,Debit,257.0,Groceries & Essentials,2025,2025-06
"Jun 12, 2025",10:21 PM,Paid to Bharathi fast food,AC232506122221373489629480,850018897172,Debit,170.0,Food & Dining,2025,2025-06
"Jun 13, 2025",01:32 PM,Paid to Shaadi ki biryani,AC232506131331562991294325,929333450047,Debit,40.0,Food & Dining,2025,2025-06
"Jun 14, 2025",01:39 AM,Paid to MOUNTAIN TRAIL FOODS PRIVATE LIMITED,T2506140139396084310992,997463559606,Debit,80.0,Food & Dining,2025,2025-06
"Jun 14, 2025",06:47 PM,Paid to Swiggy,T2506141847538339352549,627119764531,Debit,546.0,Personal Transfers,2025,2025-06
"Jun 16, 2025",09:13 AM,Paid to BMTC BUS KA57F3132,T2506160912553267245669,447729396106,Debit,6.0,Transport & Fuel,2025,2025-06
"Jun 16, 2025",07:40 PM,Paid to BMTC BUS KA01F9394,T2506161940280124464133,764574424,Debit,6.0,Transport & Fuel,2025,2025-06
"Jun 17, 2025",09:08 AM,Paid to BMTC BUS KA51AJ6386,T2506170908190459593783,259407326429,Debit,12.0,Transport & Fuel,2025,2025-06
"Jun 17, 2025",06:49 PM,Paid to BMTC BUS KA57F0119,T2506171849177984397531,848826261252,Debit,18.0,Transport & Fuel,2025,2025-06
"Jun 17, 2025",09:24 PM,Paid to y v tea shop,T2506172124054065053517,295959732366,Debit,20.0,Food & Dining,2025,2025-06
"Jun 18, 2025",09:24 AM,Paid to BMTC BUS KA57F3409,T2506180924112248915166,172710559139,Debit,12.0,Transport & Fuel,2025,2025-06
"Jun 18, 2025",01:27 PM,Paid to SAIFUL ISLAM,T2506181326590382922955,335998578718,Debit,15.0,Personal Transfers,2025,2025-06
"Jun 18, 2025",09:00 PM,Paid to Jamuna S,T2506182100392014720564,249417856523,Debit,115.0,Personal Transfers,2025,2025-06
"Jun 19, 2025",09:14 AM,Paid to BMTC BUS KA51AJ6386,T2506190913594006847811,14547040159,Debit,6.0,Transport & Fuel,2025,2025-06
"Jun 19, 2025",09:36 AM,Paid to SRUJAN SARATHI SAMAL,T2506190936065028915977,404936717889,Debit,3307.0,Personal Transfers,2025,2025-06
"Jun 19, 2025",09:55 AM,Paid to ANISH GIRI,T2506190955253310151533,577222048700,Debit,614.0,Personal Transfers,2025,2025-06
"Jun 19, 2025",09:57 AM,Paid to ANISH GIRI,T2506190957161756918158,84412823791,Debit,2000.0,Personal Transfers,2025,2025-06
"Jun 19, 2025",07:09 PM,Paid to Mohit kumar snacks,AC232506191909463824565655,726255496389,Debit,35.0,Personal Transfers,2025,2025-06
"Jun 19, 2025",07:50 PM,Paid to BMTC BUS KA57F3399,T2506191950480410121133,682612280793,Debit,18.0,Transport & Fuel,2025,2025-06
"Jun 20, 2025",08:54 AM,Paid to Myntra,OM2506200854245680635788,641118750912,Debit,3390.0,Shopping & E-Commerce,2025,2025-06
"Jun 20, 2025",09:48 AM,Paid to BMTC BUS KA57F6022,T2506200947481106994362,150719922580,Debit,6.0,Transport & Fuel,2025,2025-06
"Jun 20, 2025",01:29 PM,Paid to Shaadi ki biryani,AC232506201328555143606328,184052073777,Debit,40.0,Food & Dining,2025,2025-06
"Jun 20, 2025",01:29 PM,Paid to SAGAYA RAJ,AC232506201329294750335201,308072363816,Debit,15.0,Groceries & Essentials,2025,2025-06
"Jun 20, 2025",06:20 PM,Paid to BMTC BUS KA53F0192,T2506201820464950706816,135538703760,Debit,12.0,Transport & Fuel,2025,2025-06
"Jun 20, 2025",06:21 PM,Paid to BMTC BUS KA53F0192,T2506201821129200575475,350878818727,Debit,6.0,Transport & Fuel,2025,2025-06
"Jun 20, 2025",08:23 PM,Paid to Purti Jain,T2506202023371559162775,685645465824,Debit,8000.0,Personal Transfers,2025,2025-06
"Jun 21, 2025",03:54 PM,Paid to SBIMOPS,SBI4B7B5251A53242F899B2BF661821BDD3,100199722423,Debit,100.0,Personal Transfers,2025,2025-06
"Jun 22, 2025",07:21 PM,Paid to Anuyojya House Of Garments,T2506221921076599303796,142937321396,Debit,665.0,Shopping & E-Commerce,2025,2025-06
"Jun 22, 2025",07:41 PM,Paid to Sanjay medical and general stores,T2506221941104209637524,885200942338,Debit,165.0,Medical & Health,2025,2025-06
"Jun 23, 2025",01:27 PM,Paid to Shaadi ki biryani,AC232506231327424100955074,930754612031,Debit,40.0,Food & Dining,2025,2025-06
"Jun 24, 2025",11:40 AM,Paid to Myntra,OM2506241140213748489570,108812826068,Debit,2436.0,Shopping & E-Commerce,2025,2025-06
"Jun 24, 2025",02:10 PM,Paid to **\*\***6893,T2506241410016356029714,950488691853,Debit,300.0,Personal Transfers,2025,2025-06
"Jun 25, 2025",06:04 PM,Paid to Morning Star Bombay Saloon,AC232506251804465120865575,426092576519,Debit,120.0,Food & Dining,2025,2025-06
"Jun 26, 2025",09:27 AM,Paid to BMTC BUS KA57F3409,T2506260927364464966668,964593632571,Debit,6.0,Transport & Fuel,2025,2025-06
"Jun 26, 2025",01:29 PM,Paid to Shaadi ki biryani,AC232506261329510667773298,699683108377,Debit,80.0,Food & Dining,2025,2025-06
"Jun 26, 2025",01:30 PM,Paid to SAUMIK KESARI,T2506261330434333063985,599878730518,Debit,15.0,Personal Transfers,2025,2025-06
"Jun 26, 2025",05:45 PM,Paid to KALIDASAN P,T2506261745223676571308,923782441435,Debit,40.0,Personal Transfers,2025,2025-06
"Jun 27, 2025",06:57 PM,Paid to BMTC BUS KA57F3132,T2506271857415531642380,975086311912,Debit,6.0,Transport & Fuel,2025,2025-06
"Jun 27, 2025",07:14 PM,Paid to Sri Mallikarjunaswamy enterprises,T2506271914286948632993,19857425095,Debit,10.0,Personal Transfers,2025,2025-06
"Jun 27, 2025",07:18 PM,Paid to Sri Mallikarjunaswamy enterprises,T2506271918052094330923,748887622156,Debit,10.0,Personal Transfers,2025,2025-06
"Jun 27, 2025",07:24 PM,Paid to Pappu Nishad,AC232506271924020688974892,111520813704,Debit,30.0,Food & Dining,2025,2025-06
"Jun 27, 2025",07:26 PM,Paid to Mangalore fresh,AC232506271926353230865529,709421653734,Debit,22.0,Groceries & Essentials,2025,2025-06
"Jun 28, 2025",01:15 AM,Paid to Jio Prepaid Recharges,T2506280115443066610021,239878443300,Debit,195.0,Mobile Recharge,2025,2025-06
"Jun 28, 2025",07:17 AM,Paid to BMTC BUS KA51AK4213,T2506280716588707779807,648943027388,Debit,46.0,Transport & Fuel,2025,2025-06
"Jun 28, 2025",07:38 AM,Paid to BMTC BUS KA57F1155,T2506280738046754405807,238993039385,Debit,12.0,Transport & Fuel,2025,2025-06
"Jun 28, 2025",01:49 PM,Paid to HOTEL SHIVAALS RESIDENCY,T2506281349313866427889,624764947452,Debit,240.0,Food & Dining,2025,2025-06
"Jun 28, 2025",02:23 PM,Paid to BMTC BUS KA51AK4207,T2506281423038074358373,762776095321,Debit,48.0,Transport & Fuel,2025,2025-06
"Jun 29, 2025",05:23 PM,Paid to Jio Prepaid Recharges,T2506291723016680513974,669429141782,Debit,448.0,Mobile Recharge,2025,2025-06
"Jun 30, 2025",09:07 AM,Paid to BMTC BUS KA01F9394,T2506300907503666610016,447623324324,Debit,6.0,Transport & Fuel,2025,2025-06
"Jun 30, 2025",01:32 PM,Paid to Shaadi ki biryani,AC232506301332524804885717,122012192413,Debit,110.0,Food & Dining,2025,2025-06
"Jun 30, 2025",01:41 PM,Paid to MUNJULA FRUIT SHOP,AC232506301341288328128132,317940473707,Debit,50.0,Groceries & Essentials,2025,2025-06
"Jul 01, 2025",09:30 AM,Paid to BMTC BUS KA57F2723,T2507010930047960679089,185758044510,Debit,6.0,Transport & Fuel,2025,2025-07
"Jul 01, 2025",01:29 PM,Paid to SAGAYA RAJ,AC232507011329214870456247,920787693982,Debit,30.0,Groceries & Essentials,2025,2025-07
"Jul 01, 2025",09:54 PM,Paid to VASANTHA G K,T2507012154322657582311,806830167422,Debit,20.0,Personal Transfers,2025,2025-07
"Jul 02, 2025",09:30 AM,Paid to BMTC BUS KA57F2723,T2507020930107369918555,47684925534,Debit,6.0,Transport & Fuel,2025,2025-07
"Jul 02, 2025",11:39 PM,Paid to BIRIYANI PARADISE,T2507022339230769558560,966049891654,Debit,230.0,Personal Transfers,2025,2025-07
"Jul 03, 2025",10:06 AM,Paid to Aruna,T2507031006228051212441,253042998080,Debit,7000.0,Personal Transfers,2025,2025-07
"Jul 03, 2025",02:30 PM,Paid to SBIMOPS,SBI192CC762F71E4588BCAAA169D5A0AFB4,100208764181,Debit,100.0,Personal Transfers,2025,2025-07
"Jul 04, 2025",08:58 AM,Paid to BMTC BUS KA57F1023,T2507040858247728119944,736064918791,Debit,6.0,Transport & Fuel,2025,2025-07
"Jul 04, 2025",01:23 PM,Paid to Shaadi ki biryani,AC232507041323356815981638,231450827567,Debit,40.0,Food & Dining,2025,2025-07
"Jul 04, 2025",07:23 PM,Paid to BMTC BUS KA51AJ7197,T2507041923010603185917,845692583702,Debit,6.0,Transport & Fuel,2025,2025-07
"Jul 04, 2025",07:23 PM,Paid to BMTC BUS KA51AJ7197,T2507041923494112073698,119519229938,Debit,6.0,Transport & Fuel,2025,2025-07
"Jul 04, 2025",09:25 PM,Paid to HARI PRASAD SHETTY,T2507042125388008915699,634442418698,Debit,30.0,Personal Transfers,2025,2025-07
"Jul 04, 2025",09:28 PM,Paid to NEW LUCKY STORE,AC232507042127562477773395,635861297065,Debit,10.0,Personal Transfers,2025,2025-07
"Jul 04, 2025",09:53 PM,Paid to MOHAMMED SADIQ Y,T2507042153262418101251,284297920838,Debit,100.0,Personal Transfers,2025,2025-07
"Jul 05, 2025",02:28 PM,Paid to Bharathi fast food,AC232507051428516947044467,912882543597,Debit,110.0,Food & Dining,2025,2025-07
"Jul 06, 2025",08:42 PM,Paid to BAKELAND BAKERY AND SWEETS,T2507062042296158908068,794616251987,Debit,140.0,Food & Dining,2025,2025-07
"Jul 06, 2025",09:03 PM,Paid to Sunil coconut,AC232507062103238944749701,58140284463,Debit,40.0,Groceries & Essentials,2025,2025-07
"Jul 06, 2025",09:07 PM,Paid to Mangalore fresh,AC232507062107453985981944,849419321617,Debit,23.0,Groceries & Essentials,2025,2025-07
"Jul 07, 2025",09:02 AM,Paid to BMTC BUS KA57F3132,T2507070902171187040202,850338031264,Debit,6.0,Transport & Fuel,2025,2025-07
"Jul 07, 2025",01:19 PM,Paid to Shaadi ki biryani,AC232507071319350755185672,263900350631,Debit,40.0,Food & Dining,2025,2025-07
"Jul 07, 2025",06:50 PM,Paid to BMTC BUS KA53F0051,T2507071850443302476455,951297773065,Debit,6.0,Transport & Fuel,2025,2025-07
"Jul 08, 2025",09:14 AM,Paid to BMTC BUS KA01F9394,T2507080914489835687708,933836123242,Debit,6.0,Transport & Fuel,2025,2025-07
"Jul 08, 2025",01:39 PM,Paid to Shaadi ki biryani,AC232507081339232251463362,944832842749,Debit,40.0,Food & Dining,2025,2025-07
"Jul 08, 2025",09:05 PM,Paid to BAKELAND BAKERY AND SWEETS,T2507082105332595741542,709543226406,Debit,60.0,Food & Dining,2025,2025-07
"Jul 08, 2025",09:20 PM,Paid to Kiran Yadav K V,T2507082120224348741272,469777080536,Debit,20.0,Personal Transfers,2025,2025-07
"Jul 09, 2025",09:30 AM,Paid to BMTC BUS KA57F2788,T2507090930248558573343,983100544300,Debit,6.0,Transport & Fuel,2025,2025-07
"Jul 09, 2025",06:37 PM,Paid to BMTC BUS KA57F3132,T2507091837326731129237,882156001782,Debit,18.0,Transport & Fuel,2025,2025-07
"Jul 09, 2025",11:27 PM,Paid to Yuktha Medical And General Store,T2507092327451203214179,981431911876,Debit,20.0,Medical & Health,2025,2025-07
"Jul 10, 2025",09:14 AM,Paid to BMTC BUS KA57F2788,T2507100913266118182608,622466080228,Debit,12.0,Transport & Fuel,2025,2025-07
"Jul 10, 2025",02:15 PM,Paid to Royal Mart Supermarket-Richmond Town C4,AT0230232507101415067715928841,503141946897,Debit,180.0,Groceries & Essentials,2025,2025-07
"Jul 10, 2025",06:49 PM,Paid to BMTC BUS KA57F4732,T2507101848568433640493,486234569764,Debit,18.0,Transport & Fuel,2025,2025-07
"Jul 10, 2025",10:00 PM,Paid to BAKELAND BAKERY AND SWEETS,T2507102200238296174417,394673469554,Debit,90.0,Food & Dining,2025,2025-07
"Jul 11, 2025",09:31 AM,Paid to BMTC BUS KA57F2788,T2507110931513262031910,192114599589,Debit,6.0,Transport & Fuel,2025,2025-07
"Jul 11, 2025",01:21 PM,Paid to Shaadi ki biryani,AC232507111321168804014364,446527171120,Debit,40.0,Food & Dining,2025,2025-07
"Jul 11, 2025",01:22 PM,Paid to SAUMIK KESARI,T2507111322504884426461,915675902749,Debit,15.0,Personal Transfers,2025,2025-07
"Jul 11, 2025",01:24 PM,Paid to MD SAIFUL ISLAM TAPADAR,T2507111323593905730325,813375976422,Debit,15.0,Personal Transfers,2025,2025-07
"Jul 11, 2025",09:09 PM,Paid to Bhuvaneshwari J,T2507112109040956124328,677803940287,Debit,148.0,Personal Transfers,2025,2025-07
"Jul 12, 2025",08:12 AM,Paid to BAKELAND BAKERY AND SWEETS,T2507120811583488770545,760741390817,Debit,35.0,Food & Dining,2025,2025-07
"Jul 12, 2025",08:27 AM,Paid to Kiran Yadav K V,T2507120827144733538027,802692890770,Debit,10.0,Personal Transfers,2025,2025-07
"Jul 12, 2025",11:18 AM,Paid to BMTC BUS KA57F1846,T2507121118388789022015,893259456638,Debit,300.0,Transport & Fuel,2025,2025-07
"Jul 12, 2025",02:01 PM,Paid to BMTC BUS KA57F0151,T2507121401411875348191,734088454563,Debit,23.0,Transport & Fuel,2025,2025-07
"Jul 14, 2025",08:58 AM,Paid to BMTC BUS KA57F3447,T2507140857579964999747,765249327784,Debit,6.0,Transport & Fuel,2025,2025-07
"Jul 14, 2025",01:33 PM,Paid to Shaadi ki biryani,AC232507141333047570179833,505382185344,Debit,100.0,Food & Dining,2025,2025-07
"Jul 14, 2025",06:46 PM,Paid to BMTC BUS KA51AJ7201,T2507141846155071882435,171789191507,Debit,12.0,Transport & Fuel,2025,2025-07
"Jul 15, 2025",09:19 AM,Paid to BMTC BUS KA51AJ6386,T2507150919250371437822,644105658932,Debit,6.0,Transport & Fuel,2025,2025-07
"Jul 15, 2025",01:27 PM,Paid to Shaadi ki biryani,AC232507151327036697773610,433949791931,Debit,120.0,Food & Dining,2025,2025-07
"Jul 15, 2025",07:56 PM,Paid to SRUJAN SARATHI SAMAL,T2507151956076106815624,246606638738,Debit,3207.0,Personal Transfers,2025,2025-07
"Jul 15, 2025",09:09 PM,Paid to Mangalore fresh,AC232507152109025467044855,828367932686,Debit,27.0,Groceries & Essentials,2025,2025-07
"Jul 16, 2025",08:36 AM,Paid to BMTC BUS KA57F2721,T2507160836272784084257,26006512712,Debit,6.0,Transport & Fuel,2025,2025-07
"Jul 16, 2025",06:40 PM,Paid to BMTC BUS KA57F1239,T2507161840244418494446,290572737242,Debit,6.0,Transport & Fuel,2025,2025-07
"Jul 17, 2025",08:46 AM,Paid to BMTC BUS KA51AJ6164,T2507170846062247963219,503288935327,Debit,12.0,Transport & Fuel,2025,2025-07
"Jul 17, 2025",10:47 AM,Paid to MD SAIFUL ISLAM TAPADAR,T2507171046569707963733,930536349526,Debit,107.0,Personal Transfers,2025,2025-07
"Jul 17, 2025",01:23 PM,Paid to Shaadi ki biryani,AC232507171323532472934977,209863730800,Debit,55.0,Food & Dining,2025,2025-07
"Jul 17, 2025",08:38 PM,Paid to CHIRUS BIRYANI,T2507172038441393858783,734824160199,Debit,95.0,Food & Dining,2025,2025-07
"Jul 18, 2025",08:52 AM,Paid to BMTC BUS KA57F2788,T2507180852370201511083,984229938260,Debit,6.0,Transport & Fuel,2025,2025-07
"Jul 18, 2025",06:33 PM,Paid to BMTC BUS KA57F4241,T2507181833422087631837,337658033691,Debit,6.0,Transport & Fuel,2025,2025-07
"Jul 20, 2025",04:07 PM,Paid to Google Play,OLEX2507201607345997077245,102355692015,Debit,29.99,Subscriptions & Digital,2025,2025-07
"Jul 20, 2025",07:12 PM,Paid to RAMAKRISHNA S,T2507201911484547245827,565368547385,Debit,40.0,Personal Transfers,2025,2025-07
"Jul 20, 2025",07:25 PM,Paid to MD NASEEM ALAM,T2507201925290822817845,828859854946,Debit,60.0,Personal Transfers,2025,2025-07
"Jul 21, 2025",08:46 AM,Paid to BMTC BUS KA57F3409,T2507210846379867713501,206753652025,Debit,6.0,Transport & Fuel,2025,2025-07
"Jul 21, 2025",01:13 PM,Paid to SAGAYA RAJ,AC232507211313474247729952,955867428988,Debit,45.0,Groceries & Essentials,2025,2025-07
"Jul 21, 2025",08:26 PM,Paid to BMTC BUS KA57F3840,T2507212025565703372249,47246171328,Debit,6.0,Transport & Fuel,2025,2025-07
"Jul 22, 2025",08:55 AM,Paid to BMTC BUS KA57F2723,T2507220855292242652152,279612651472,Debit,6.0,Transport & Fuel,2025,2025-07
"Jul 22, 2025",10:58 AM,Paid to MD SAIFUL ISLAM TAPADAR,T2507221057598903544139,593585662659,Debit,130.0,Personal Transfers,2025,2025-07
"Jul 22, 2025",01:39 PM,Paid to Shaadi ki biryani,AC232507221339451095072556,134976813591,Debit,55.0,Food & Dining,2025,2025-07
"Jul 22, 2025",07:26 PM,Paid to **\*\***9992,T2507221926161406807978,718965270107,Debit,15.0,Personal Transfers,2025,2025-07
"Jul 22, 2025",09:31 PM,Paid to Mangalore fresh,AC232507222131169961453253,220987618725,Debit,20.0,Groceries & Essentials,2025,2025-07
"Jul 23, 2025",09:08 AM,Paid to BMTC BUS KA51AJ6165,T2507230908289787021062,281690741139,Debit,6.0,Transport & Fuel,2025,2025-07
"Jul 23, 2025",01:28 PM,Paid to Shaadi ki biryani,AC232507231328188442934140,646172554317,Debit,50.0,Food & Dining,2025,2025-07
"Jul 23, 2025",07:39 PM,Paid to BMTC BUS KA57F2721,T2507231938548527840863,451698435191,Debit,6.0,Transport & Fuel,2025,2025-07
"Jul 23, 2025",08:11 PM,Paid to K R ENTERPRISES,T2507232011406392229259,686693932159,Debit,15.0,Personal Transfers,2025,2025-07
"Jul 23, 2025",08:19 PM,Paid to y v tea shop,T2507232019549024579105,226505688440,Debit,10.0,Food & Dining,2025,2025-07
"Jul 24, 2025",08:52 AM,Paid to BMTC BUS KA53F0069,T2507240852412278615659,532095476797,Debit,6.0,Transport & Fuel,2025,2025-07
"Jul 24, 2025",01:21 PM,Paid to Shaadi ki biryani,AC232507241321507472151061,759084796153,Debit,55.0,Food & Dining,2025,2025-07
"Jul 24, 2025",07:29 PM,Paid to BMTC BUS KA51AJ6164,T2507241929088695354725,381925957762,Debit,6.0,Transport & Fuel,2025,2025-07
"Jul 25, 2025",08:58 AM,Paid to BMTC BUS KA57F0103,T2507250857591178146414,749605445324,Debit,6.0,Transport & Fuel,2025,2025-07
"Jul 25, 2025",10:38 AM,Paid to ARABIAN BAKES CAFE,AC232507251038406963304249,153553196262,Debit,75.0,Food & Dining,2025,2025-07
"Jul 25, 2025",01:27 PM,Paid to Shaadi ki biryani,AC232507251327385452794424,508744578710,Debit,55.0,Food & Dining,2025,2025-07
"Jul 25, 2025",02:13 PM,Paid to Royal Mart Supermarket-Richmond Town C4,AT0230232507251413500086879940,437818381718,Debit,224.0,Groceries & Essentials,2025,2025-07
"Jul 25, 2025",08:45 PM,Paid to BMTC BUS KA51AJ6201,T2507252045183120147917,662333209887,Debit,6.0,Transport & Fuel,2025,2025-07
"Jul 26, 2025",05:04 PM,Paid to BMTC BUS KA01F9365,T2507261704124746180358,761374049979,Debit,12.0,Transport & Fuel,2025,2025-07
"Jul 26, 2025",05:18 PM,Paid to BMTC BUS KA57F1842,T2507261718168657835287,826964537434,Debit,280.0,Transport & Fuel,2025,2025-07
"Jul 26, 2025",10:16 PM,Paid to McDonalds Hardcastle Restaurants,T2507262216502106939832,548059907074,Debit,490.01,Food & Dining,2025,2025-07
"Jul 27, 2025",10:35 AM,Paid to RAMAKRISHNA S,T2507271035438619612740,450613179358,Debit,30.0,Personal Transfers,2025,2025-07
"Jul 27, 2025",10:38 AM,Paid to Mangalore fresh,AC232507271038418197128526,942462326704,Debit,28.0,Groceries & Essentials,2025,2025-07
"Jul 27, 2025",03:36 PM,Paid to Y PEDA BABU,T2507271536211882189820,141374525486,Debit,300.0,Personal Transfers,2025,2025-07
"Jul 27, 2025",03:37 PM,Paid to Y PEDA BABU,T2507271536578913026462,596323335776,Debit,2700.0,Personal Transfers,2025,2025-07
"Jul 28, 2025",08:52 AM,Paid to BMTC BUS KA57F3469,T2507280852309623224013,431821525537,Debit,6.0,Transport & Fuel,2025,2025-07
"Jul 28, 2025",01:19 PM,Paid to Shaadi ki biryani,AC232507281319420273974316,688132368307,Debit,40.0,Food & Dining,2025,2025-07
"Jul 28, 2025",06:34 PM,Paid to BMTC BUS KA57F4732,T2507281834180307599990,228078832586,Debit,6.0,Transport & Fuel,2025,2025-07
"Jul 30, 2025",11:04 AM,Paid to SRI GANESH UPAHARA,AC232507301104291623676242,104651170899,Debit,120.0,Personal Transfers,2025,2025-07
"Jul 30, 2025",01:07 PM,Paid to Padma R,AC232507301307543483974939,216143452182,Debit,16.0,Personal Transfers,2025,2025-07
"Jul 30, 2025",02:25 PM,Paid to NAGARAJU HODEKEKATTA BOJEGOWDA,T2507301425486697561031,530305235718,Debit,20.0,Personal Transfers,2025,2025-07
"Jul 30, 2025",02:43 PM,Paid to BMTC BUS KA01F9382,T2507301443245485910534,394729345852,Debit,18.0,Transport & Fuel,2025,2025-07
"Jul 30, 2025",03:37 PM,Paid to BMTC BUS KA51AK5207,T2507301537318302642629,61010931481,Debit,28.0,Transport & Fuel,2025,2025-07
"Jul 30, 2025",07:18 PM,Paid to BMTC BUS KA51AK4249,T2507301918420449054026,31996316898,Debit,28.0,Transport & Fuel,2025,2025-07
"Aug 06, 2025",08:45 AM,Paid to BMTC BUS KA57F0262,T2508060845256644885858,122052476643,Debit,6.0,Transport & Fuel,2025,2025-08
"Aug 06, 2025",10:55 AM,Paid to vijayKumar,T2508061055029551067533,189739240672,Debit,80.0,Personal Transfers,2025,2025-08
"Aug 06, 2025",11:09 AM,Paid to PALANI KALIDASAN,T2508061109038921919322,368144688687,Debit,40.0,Personal Transfers,2025,2025-08
"Aug 06, 2025",01:27 PM,Paid to Shaadi ki biryani,AC232508061327403902794370,790296343310,Debit,50.0,Food & Dining,2025,2025-08
